Id,SalePrice
2734,158629.82112908873
2735,134637.30900442187
2736,133036.4729066356
2737,112857.6990737447
2738,123433.90497001316
2739,151159.67619813868
2740,141663.40187848278
2741,136894.9760188451
2742,168245.50751554166
2743,154512.785728867
2744,165424.84445916454
2745,147688.3269203023
2746,121917.74996884976
2747,163866.6811727445
2748,114209.39073503739
2749,127839.2496539783
2750,115975.5051637519
2751,126795.52003502226
2752,201554.0066373583
2753,131160.4200789879
2754,233770.45734264114
2755,135161.7103183937
2756,74217.87532415798
2757,65296.94346616464
2758,68329.05749459934
2759,158436.096310611
2760,130455.47670800264
2761,139495.12186057327
2762,134717.7704683208
2763,194919.59008322647
2764,179715.5198079279
2765,266728.7556705937
2766,118676.17234844985
2767,61132.22508562681
2768,102969.46976451193
2769,121370.33816924784
2770,159967.15359449055
2771,105594.64869951626
2772,103763.43354239827
2773,171410.389565668
2774,146859.0727903297
2775,118551.28401062207
2776,144871.20166283468
2777,156621.32970890243
2778,126121.28985478825
2779,123070.57663521517
2780,101072.11064909933
2781,87018.88695988909
2782,88116.53456620235
2783,90701.4352033733
2784,124070.15626415852
2785,150262.75849750242
2786,51904.84032626226
2787,125136.76786990438
2788,56699.09726702278
2789,179681.26044641202
2790,86232.65058732513
2791,110426.03374392235
2792,51966.016898699076
2793,150905.45109170483
2794,92307.84866352432
2795,128203.10585086126
2796,91584.40960815811
2797,214754.6342594088
2798,121084.25615368139
2799,112134.197501635
2800,72512.30573591962
2801,110777.01917862636
2802,133114.46224402142
2803,152611.23667342513
2804,146102.08023777645
2805,110593.1790125189
2806,75385.71638315974
2807,158954.51447732997
2808,157322.33087929705
2809,116105.90899280377
2810,131890.00582506266
2811,175101.94294605212
2812,177104.11008708255
2813,154461.51505732932
2814,152066.6789760947
2815,93198.08325824927
2816,232754.50887074252
2817,159943.06833578803
2818,128019.25498224853
2819,190618.0585626327
2820,130524.2625886557
2821,97862.53317003863
2822,187554.23582763385
2823,293917.76299409417
2824,172529.2868449684
2825,169243.03931393812
2826,129281.52134846151
2827,138004.60559649623
2828,247420.3785753439
2829,212597.9357374896
2830,214641.3496661978
2831,182537.30856127854
2832,229926.48106508006
2833,313329.7636823346
2834,231148.4030605018
2835,229991.6768064199
2836,199762.43579973822
2837,164306.62015786683
2838,139344.24874002778
2839,177106.5663101327
2840,190094.30287232163
2841,198864.53845931473
2842,226373.89021857225
2843,153867.47805531012
2844,171690.2963649649
2845,119988.6893958704
2846,206775.1640148837
2847,199557.96024636022
2848,210554.2545616049
2849,205113.62889956328
2850,279303.73844535707
2851,222715.73330773207
2852,229960.6520444599
2853,234289.13021642168
2854,152734.26800415217
2855,201124.6821747558
2856,203680.54095609806
2857,193318.20948140055
2858,211188.17678979118
2859,85123.72080416445
2860,137200.2661682121
2861,130476.26142577757
2862,202796.35455420817
2863,137555.04561017652
2864,256950.69443293492
2865,151628.2163852522
2866,154584.48139195418
2867,88935.92964197195
2868,96319.86946428426
2869,105977.90313174436
2870,116774.48495590393
2871,79088.75692694708
2872,12071.004697888478
2873,81331.58644044065
2874,146353.99587460025
2875,119736.27466918688
2876,176252.27525071875
2877,138152.38320288443
2878,170136.8962319232
2879,117045.8172582612
2880,103675.88756219411
2881,136865.8745856574
2882,178294.66596244497
2883,203024.27298456323
2884,203738.55265277132
2885,181565.7754711731
2886,231846.57950973796
2887,117512.87069626381
2888,144448.60199957393
2889,50416.31460761244
2890,74150.46919029922
2891,148847.66241186907
2892,54682.61261887138
2893,92985.5607632044
2894,40629.8077862779
2895,337476.38537151465
2896,292505.89760011144
2897,223868.89169714687
2898,152437.24625160368
2899,223783.45360300972
2900,158607.9815274539
2901,229082.12467889237
2902,190098.30584986854
2903,303521.37843351375
2904,341527.57039588894
2905,77744.72898979501
2906,213057.677846618
2907,113775.26356040806
2908,121828.93039425026
2909,141590.24081194683
2910,64936.661621101375
2911,67353.6168442709
2912,164436.63032778876
2913,67554.40423592442
2914,66091.89765992606
2915,78508.59148881526
2916,71757.36712419397
2917,170397.88318230698
2918,108183.22197958708
2919,240589.10617160858
